id,date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition
1123,2025-01-09,Metro City,-1.7,49.8,3.4,18.1,Rain
1124,2025-01-09,Green Valley,7.0,58.3,0.0,22.1,Partly Cloudy
1125,2025-01-09,Harbor Town,6.6,45.4,0.0,17.7,Partly Cloudy
1126,2025-01-10,Metro City,0.7,50.0,1.6,25.2,Sunny
1127,2025-01-10,Green Valley,5.6,60.5,1.6,10.2,Partly Cloudy
1128,2025-01-10,Harbor Town,9.2,37.2,0.0,20.2,Sunny
1129,2025-01-11,Metro City,-6.1,59.1,0.0,6.1,Sunny
1130,2025-01-11,Green Valley,3.8,54.5,15.3,14.7,Storm
1131,2025-01-11,Harbor Town,1.9,49.9,0.0,30.0,Sunny
1132,2025-01-12,Metro City,1.0,45.3,0.0,15.1,Sunny
1133,2025-01-12,Green Valley,11.1,44.2,0.0,8.2,Partly Cloudy
1134,2025-01-12,Harbor Town,10.8,40.5,0.7,19.9,Sunny
1135,2025-01-13,Metro City,-1.9,48.2,0.0,17.4,Partly Cloudy
1136,2025-01-13,Green Valley,13.1,45.0,0.0,29.2,Cloudy
1137,2025-01-13,Harbor Town,8.6,66.7,0.0,13.1,Partly Cloudy
1138,2025-01-14,Metro City,-6.9,42.1,0.0,20.3,Partly Cloudy
1139,2025-01-14,Green Valley,12.2,47.1,0.0,32.7,Cloudy
1140,2025-01-14,Harbor Town,9.6,50.4,0.0,12.6,Cloudy
1141,2025-01-15,Metro City,-1.0,43.6,2.4,14.6,Rain
1142,2025-01-15,Green Valley,9.5,25.4,0.0,9.1,Sunny
1143,2025-01-15,Harbor Town,9.4,31.2,0.0,11.5,Cloudy
1144,2025-01-16,Metro City,-2.1,39.6,1.1,8.5,Snow
1145,2025-01-16,Green Valley,9.4,41.6,1.4,22.9,Sunny
1146,2025-01-16,Harbor Town,4.2,29.5,0.0,10.1,Sunny
1147,2025-01-17,Metro City,-7.7,40.9,0.0,22.6,Sunny
1148,2025-01-17,Green Valley,5.7,58.2,2.5,24.5,Rain
1149,2025-01-17,Harbor Town,6.2,55.0,0.0,29.8,Sunny
1150,2025-01-18,Metro City,-3.3,63.2,3.5,10.4,Rain
1151,2025-01-18,Green Valley,7.8,54.2,0.0,29.8,Partly Cloudy
1152,2025-01-18,Harbor Town,12.6,47.6,0.0,5.4,Sunny
1153,2025-01-19,Metro City,-4.1,42.6,0.0,19.0,Sunny
1154,2025-01-19,Green Valley,7.2,44.8,3.0,10.8,Rain
1155,2025-01-19,Harbor Town,5.1,53.4,0.1,0.0,Partly Cloudy
1156,2025-01-20,Metro City,-0.6,38.4,0.0,18.2,Sunny
1157,2025-01-20,Green Valley,8.7,57.8,3.7,15.2,Rain
1158,2025-01-20,Harbor Town,1.9,47.3,4.5,11.4,Rain
1159,2025-01-21,Metro City,-7.1,42.4,0.0,18.6,Sunny
1160,2025-01-21,Green Valley,4.1,44.4,0.0,17.2,Cloudy
1161,2025-01-21,Harbor Town,5.8,40.1,0.0,20.3,Cloudy
1162,2025-01-22,Metro City,-3.8,32.2,0.1,23.5,Snow
1163,2025-01-22,Green Valley,9.4,40.4,0.0,13.2,Cloudy
1164,2025-01-22,Harbor Town,4.4,42.0,0.3,7.3,Cloudy
1165,2025-01-23,Metro City,-2.0,58.3,0.0,0.8,Sunny
1166,2025-01-23,Green Valley,9.8,44.6,2.3,10.3,Rain
1167,2025-01-23,Harbor Town,7.6,42.2,0.0,14.9,Sunny
1168,2025-01-24,Metro City,4.0,35.4,0.0,20.1,Partly Cloudy
1169,2025-01-24,Green Valley,12.0,56.1,0.0,19.9,Sunny
1170,2025-01-24,Harbor Town,8.5,49.0,0.2,14.5,Sunny
1171,2025-01-25,Metro City,1.1,44.0,0.0,26.4,Sunny
1172,2025-01-25,Green Valley,12.8,38.4,0.0,13.9,Sunny
1173,2025-01-25,Harbor Town,6.2,40.5,0.0,21.4,Cloudy
1174,2025-01-26,Metro City,0.5,33.6,0.0,8.2,Sunny
1175,2025-01-26,Green Valley,17.8,41.1,0.0,4.1,Sunny
1176,2025-01-26,Harbor Town,6.0,43.0,0.0,17.3,Sunny
1177,2025-01-27,Metro City,2.1,32.0,0.9,16.2,Sunny
1178,2025-01-27,Green Valley,9.1,46.9,0.0,1.9,Sunny
1179,2025-01-27,Harbor Town,6.4,44.7,0.0,21.3,Cloudy
1180,2025-01-28,Metro City,-0.9,31.9,1.0,1.0,Snow
1181,2025-01-28,Green Valley,15.7,43.5,0.0,17.3,Sunny
1182,2025-01-28,Harbor Town,4.2,42.0,0.4,21.4,Sunny
1183,2025-01-29,Metro City,1.3,31.2,0.0,11.0,Partly Cloudy
1184,2025-01-29,Green Valley,12.9,23.3,0.0,25.4,Partly Cloudy
1185,2025-01-29,Harbor Town,13.7,26.2,0.0,5.3,Sunny
1186,2025-01-30,Metro City,-0.8,46.8,0.0,0.0,Sunny
1187,2025-01-30,Green Valley,16.2,42.9,0.5,9.7,Sunny
1188,2025-01-30,Harbor Town,9.4,50.7,0.0,20.5,Sunny
1189,2025-01-31,Metro City,-0.2,46.7,0.0,3.0,Sunny
1190,2025-01-31,Green Valley,12.0,44.1,2.1,13.4,Rain
1191,2025-01-31,Harbor Town,7.7,26.9,0.2,16.6,Sunny
1192,2025-02-01,Metro City,-0.4,45.5,0.0,21.1,Sunny
1193,2025-02-01,Green Valley,7.5,20.0,0.0,7.6,Sunny
1194,2025-02-01,Harbor Town,7.2,56.6,0.0,19.3,Sunny
1195,2025-02-02,Metro City,5.8,47.9,0.0,15.3,Partly Cloudy
1196,2025-02-02,Green Valley,9.5,34.6,0.3,12.8,Partly Cloudy
1197,2025-02-02,Harbor Town,6.0,58.1,2.7,7.1,Rain
1198,2025-02-03,Metro City,1.7,46.7,0.0,27.0,Cloudy
1199,2025-02-03,Green Valley,5.1,45.7,0.3,12.6,Sunny
1200,2025-02-03,Harbor Town,10.8,32.8,0.0,12.5,Cloudy
1201,2025-02-04,Metro City,2.4,39.9,0.0,21.8,Sunny
1202,2025-02-04,Green Valley,7.5,44.9,0.0,15.1,Cloudy
1203,2025-02-04,Harbor Town,10.0,45.9,0.6,12.5,Sunny
1204,2025-02-05,Metro City,8.4,49.6,0.0,7.1,Cloudy
1205,2025-02-05,Green Valley,5.7,37.0,1.9,16.3,Partly Cloudy
1206,2025-02-05,Harbor Town,5.4,20.0,0.0,19.3,Sunny
1207,2025-02-06,Metro City,-0.7,50.2,0.0,14.9,Sunny
1208,2025-02-06,Green Valley,10.2,42.1,0.0,9.6,Sunny
1209,2025-02-06,Harbor Town,6.3,44.4,0.0,9.9,Cloudy
1210,2025-02-07,Metro City,-1.0,33.1,1.3,18.2,Snow
1211,2025-02-07,Green Valley,8.7,33.2,0.0,9.0,Sunny
1212,2025-02-07,Harbor Town,10.1,50.6,1.7,15.5,Partly Cloudy
1213,2025-02-08,Metro City,4.8,39.9,0.0,6.5,Partly Cloudy
1214,2025-02-08,Green Valley,12.0,32.0,0.0,15.8,Sunny
1215,2025-02-08,Harbor Town,9.6,58.0,0.0,20.9,Sunny
1216,2025-02-09,Metro City,0.5,36.3,0.1,18.3,Partly Cloudy
1217,2025-02-09,Green Valley,9.3,24.0,0.0,0.0,Sunny
1218,2025-02-09,Harbor Town,7.5,40.3,0.0,9.8,Sunny
1219,2025-02-10,Metro City,2.6,50.0,5.1,14.5,Rain
1220,2025-02-10,Green Valley,11.4,52.0,2.9,16.8,Rain
1221,2025-02-10,Harbor Town,9.8,33.4,0.0,9.3,Sunny
1222,2025-02-11,Metro City,9.0,26.9,0.0,9.9,Sunny
1223,2025-02-11,Green Valley,11.7,25.2,0.0,25.8,Sunny
1224,2025-02-11,Harbor Town,11.8,27.3,0.0,23.7,Cloudy
1225,2025-02-12,Metro City,6.5,23.2,0.0,22.8,Partly Cloudy
1226,2025-02-12,Green Valley,14.1,36.9,0.0,9.4,Partly Cloudy
1227,2025-02-12,Harbor Town,14.9,34.2,0.0,25.4,Partly Cloudy
1228,2025-02-13,Metro City,1.0,37.6,0.0,8.5,Sunny
1229,2025-02-13,Green Valley,14.1,39.9,1.1,16.6,Cloudy
1230,2025-02-13,Harbor Town,5.1,50.8,0.0,16.8,Sunny
1231,2025-02-14,Metro City,2.4,38.5,0.0,16.8,Cloudy
1232,2025-02-14,Green Valley,8.8,20.0,1.1,13.3,Sunny
1233,2025-02-14,Harbor Town,9.1,35.1,0.0,15.2,Sunny
1234,2025-02-15,Metro City,2.7,46.9,0.0,34.4,Cloudy
1235,2025-02-15,Green Valley,15.1,26.2,0.0,27.6,Partly Cloudy
1236,2025-02-15,Harbor Town,8.7,44.8,0.0,18.5,Sunny
1237,2025-02-16,Metro City,5.2,33.6,0.0,12.0,Partly Cloudy
1238,2025-02-16,Green Valley,15.3,27.9,0.0,19.5,Sunny
1239,2025-02-16,Harbor Town,11.7,38.9,0.0,0.0,Sunny
1240,2025-02-17,Metro City,7.1,32.6,0.0,21.8,Sunny
1241,2025-02-17,Green Valley,18.5,39.2,0.0,9.4,Sunny
1242,2025-02-17,Harbor Town,13.7,21.9,1.8,6.6,Sunny
1243,2025-02-18,Metro City,4.2,33.8,0.0,17.0,Sunny
1244,2025-02-18,Green Valley,14.0,42.4,0.0,22.3,Sunny
1245,2025-02-18,Harbor Town,14.0,39.6,1.6,5.8,Sunny
1246,2025-02-19,Metro City,5.4,30.1,2.2,25.6,Rain
1247,2025-02-19,Green Valley,12.9,34.4,0.0,9.4,Partly Cloudy
1248,2025-02-19,Harbor Town,11.9,46.5,0.0,14.2,Sunny
1249,2025-02-20,Metro City,7.0,46.4,0.0,6.8,Partly Cloudy
1250,2025-02-20,Green Valley,16.8,32.5,0.0,19.8,Cloudy
1251,2025-02-20,Harbor Town,13.3,27.6,0.0,13.9,Sunny
1252,2025-02-21,Metro City,4.9,27.0,0.0,22.0,Partly Cloudy
1253,2025-02-21,Green Valley,11.4,43.1,0.0,8.2,Partly Cloudy
1254,2025-02-21,Harbor Town,9.2,46.0,2.2,11.2,Rain
1255,2025-02-22,Metro City,9.0,23.3,1.5,12.9,Cloudy
1256,2025-02-22,Green Valley,9.8,33.9,0.0,11.1,Sunny
1257,2025-02-22,Harbor Town,14.3,37.8,0.0,17.8,Cloudy
1258,2025-02-23,Metro City,8.3,20.0,0.0,26.4,Sunny
1259,2025-02-23,Green Valley,11.1,36.6,1.4,11.7,Sunny
1260,2025-02-23,Harbor Town,8.5,56.4,0.0,8.5,Partly Cloudy
1261,2025-02-24,Metro City,5.4,40.0,8.3,11.8,Rain
1262,2025-02-24,Green Valley,16.2,25.4,0.0,2.7,Sunny
1263,2025-02-24,Harbor Town,13.9,20.0,0.0,6.5,Sunny
1264,2025-02-25,Metro City,3.3,52.1,1.1,31.3,Partly Cloudy
1265,2025-02-25,Green Valley,13.4,42.6,0.0,9.1,Sunny
1266,2025-02-25,Harbor Town,11.8,33.0,0.0,8.5,Cloudy
1267,2025-02-26,Metro City,-0.5,23.8,6.8,19.2,Rain
1268,2025-02-26,Green Valley,11.8,33.9,0.4,3.8,Partly Cloudy
1269,2025-02-26,Harbor Town,7.5,37.8,0.0,21.0,Cloudy
1270,2025-02-27,Metro City,6.5,38.5,0.0,0.0,Partly Cloudy
1271,2025-02-27,Green Valley,15.7,42.0,0.5,10.3,Sunny
1272,2025-02-27,Harbor Town,7.1,31.3,1.5,9.5,Partly Cloudy
1273,2025-02-28,Metro City,9.2,31.9,0.0,20.4,Partly Cloudy
1274,2025-02-28,Green Valley,15.1,45.2,0.0,1.9,Cloudy
1275,2025-02-28,Harbor Town,9.7,42.3,0.0,16.4,Cloudy
1276,2025-03-01,Metro City,3.0,42.1,0.0,2.0,Partly Cloudy
1277,2025-03-01,Green Valley,12.6,41.3,2.4,1.5,Rain
1278,2025-03-01,Harbor Town,9.5,43.9,0.0,13.3,Sunny
1279,2025-03-02,Metro City,10.2,37.8,0.0,23.6,Sunny
1280,2025-03-02,Green Valley,13.6,36.4,0.0,20.3,Sunny
1281,2025-03-02,Harbor Town,6.2,44.4,0.0,9.6,Sunny
1282,2025-03-03,Metro City,4.3,35.0,2.2,25.5,Rain
1283,2025-03-03,Green Valley,13.0,26.0,0.2,9.7,Partly Cloudy
1284,2025-03-03,Harbor Town,5.9,43.2,0.1,19.1,Cloudy
1285,2025-03-04,Metro City,6.8,32.6,0.0,18.4,Sunny
1286,2025-03-04,Green Valley,17.2,31.0,0.0,22.2,Partly Cloudy
1287,2025-03-04,Harbor Town,11.2,35.6,0.7,17.5,Partly Cloudy
1288,2025-03-05,Metro City,6.7,38.0,0.0,13.2,Sunny
1289,2025-03-05,Green Valley,15.4,20.0,0.0,9.7,Cloudy
1290,2025-03-05,Harbor Town,12.4,36.9,0.0,1.1,Sunny
1291,2025-03-06,Metro City,3.5,29.2,0.0,13.4,Sunny
1292,2025-03-06,Green Valley,10.9,27.9,1.2,0.1,Partly Cloudy
1293,2025-03-06,Harbor Town,11.8,40.2,0.0,13.5,Sunny
1294,2025-03-07,Metro City,7.8,44.9,0.0,17.3,Cloudy
1295,2025-03-07,Green Valley,13.4,36.7,0.0,25.8,Sunny
1296,2025-03-07,Harbor Town,12.7,36.1,0.2,13.1,Partly Cloudy
1297,2025-03-08,Metro City,2.7,42.5,0.0,15.3,Partly Cloudy
1298,2025-03-08,Green Valley,15.2,40.0,0.0,3.9,Sunny
1299,2025-03-08,Harbor Town,15.5,35.2,0.0,14.7,Sunny
1300,2025-03-09,Metro City,7.4,24.2,0.0,27.6,Sunny
1301,2025-03-09,Green Valley,20.4,37.0,3.3,25.9,Rain
1302,2025-03-09,Harbor Town,11.9,31.2,0.0,28.6,Partly Cloudy
1303,2025-03-10,Metro City,9.5,29.3,0.0,11.2,Partly Cloudy
1304,2025-03-10,Green Valley,17.1,36.8,1.8,16.1,Sunny
1305,2025-03-10,Harbor Town,10.6,35.2,2.0,25.4,Rain
1306,2025-03-11,Metro City,7.0,20.0,0.0,12.0,Sunny
1307,2025-03-11,Green Valley,20.4,36.1,0.9,13.3,Cloudy
1308,2025-03-11,Harbor Town,9.8,28.6,0.0,22.3,Sunny
1309,2025-03-12,Metro City,8.2,36.9,0.0,10.1,Sunny
1310,2025-03-12,Green Valley,12.5,47.2,0.0,21.4,Sunny
1311,2025-03-12,Harbor Town,18.9,41.9,0.0,4.4,Partly Cloudy
1312,2025-03-13,Metro City,10.7,20.0,0.0,9.7,Sunny
1313,2025-03-13,Green Valley,14.1,59.3,1.8,14.1,Partly Cloudy
1314,2025-03-13,Harbor Town,13.3,44.1,0.0,5.5,Sunny
1315,2025-03-14,Metro City,12.8,38.1,0.0,31.5,Cloudy
1316,2025-03-14,Green Valley,18.5,37.6,0.0,11.9,Cloudy
1317,2025-03-14,Harbor Town,13.9,41.6,0.0,15.4,Cloudy
1318,2025-03-15,Metro City,10.2,55.7,0.0,23.1,Partly Cloudy
1319,2025-03-15,Green Valley,15.3,48.0,0.0,29.8,Sunny
1320,2025-03-15,Harbor Town,11.1,36.0,0.1,15.4,Cloudy
1321,2025-03-16,Metro City,7.2,36.7,0.0,26.2,Sunny
1322,2025-03-16,Green Valley,19.4,20.0,0.0,19.6,Sunny
1323,2025-03-16,Harbor Town,10.9,23.5,0.0,39.8,Sunny
1324,2025-03-17,Metro City,12.4,32.1,0.0,17.2,Cloudy
1325,2025-03-17,Green Valley,26.2,41.8,2.5,23.5,Rain
1326,2025-03-17,Harbor Town,14.6,36.0,0.0,16.2,Sunny
1327,2025-03-18,Metro City,12.8,42.1,0.0,14.8,Cloudy
1328,2025-03-18,Green Valley,22.3,43.9,0.0,12.2,Cloudy
1329,2025-03-18,Harbor Town,14.7,50.8,0.0,28.9,Sunny
1330,2025-03-19,Metro City,13.6,47.8,1.5,8.3,Sunny
1331,2025-03-19,Green Valley,19.3,32.2,1.8,14.9,Partly Cloudy
1332,2025-03-19,Harbor Town,16.6,36.1,0.0,8.7,Cloudy
1333,2025-03-20,Metro City,15.6,30.2,0.0,28.7,Partly Cloudy
1334,2025-03-20,Green Valley,17.5,39.2,0.0,23.4,Cloudy
1335,2025-03-20,Harbor Town,11.4,35.9,1.1,9.4,Partly Cloudy
1336,2025-03-21,Metro City,15.7,33.1,0.0,14.3,Sunny
1337,2025-03-21,Green Valley,12.9,33.5,0.0,1.5,Sunny
1338,2025-03-21,Harbor Town,14.7,39.7,2.7,10.5,Rain
1339,2025-03-22,Metro City,12.1,20.0,0.0,8.8,Sunny
1340,2025-03-22,Green Valley,18.9,31.6,0.0,26.2,Partly Cloudy
1341,2025-03-22,Harbor Town,17.2,44.0,0.0,21.6,Partly Cloudy
1342,2025-03-23,Metro City,19.5,32.9,1.2,0.0,Sunny
1343,2025-03-23,Green Valley,20.7,42.4,0.3,0.0,Sunny
1344,2025-03-23,Harbor Town,17.0,24.1,0.0,25.0,Sunny
1345,2025-03-24,Metro City,13.8,27.7,0.4,21.3,Partly Cloudy
1346,2025-03-24,Green Valley,20.4,38.9,0.0,28.3,Sunny
1347,2025-03-24,Harbor Town,13.0,27.0,0.0,9.1,Sunny
1348,2025-03-25,Metro City,12.6,38.5,3.7,12.5,Rain
1349,2025-03-25,Green Valley,18.8,43.2,0.0,23.9,Partly Cloudy
1350,2025-03-25,Harbor Town,12.3,29.0,0.0,16.0,Sunny
1351,2025-03-26,Metro City,11.5,45.7,0.0,3.7,Sunny
1352,2025-03-26,Green Valley,21.5,44.6,0.0,19.1,Sunny
1353,2025-03-26,Harbor Town,14.2,33.6,0.0,14.9,Partly Cloudy
1354,2025-03-27,Metro City,19.2,20.0,0.0,19.7,Partly Cloudy
1355,2025-03-27,Green Valley,24.8,20.0,0.0,28.5,Sunny
1356,2025-03-27,Harbor Town,19.0,26.8,0.0,7.2,Sunny
1357,2025-03-28,Metro City,13.9,35.8,2.3,15.0,Rain
1358,2025-03-28,Green Valley,12.9,39.2,0.0,20.5,Cloudy
1359,2025-03-28,Harbor Town,16.3,49.0,0.0,15.9,Partly Cloudy
1360,2025-03-29,Metro City,20.8,48.5,0.0,22.6,Partly Cloudy
1361,2025-03-29,Green Valley,17.7,34.9,0.0,22.5,Sunny
1362,2025-03-29,Harbor Town,14.3,20.0,5.3,21.6,Rain
1363,2025-03-30,Metro City,14.7,34.3,1.0,17.2,Sunny
1364,2025-03-30,Green Valley,19.9,27.7,0.9,11.8,Cloudy
1365,2025-03-30,Harbor Town,20.0,27.5,0.0,13.6,Sunny
1366,2025-03-31,Metro City,15.0,33.7,0.0,9.5,Sunny
1367,2025-03-31,Green Valley,22.7,31.1,0.0,23.1,Sunny
1368,2025-03-31,Harbor Town,17.7,34.8,2.8,15.8,Rain
1369,2025-04-01,Metro City,17.0,27.6,3.9,35.9,Rain
1370,2025-04-01,Green Valley,21.5,25.5,0.0,14.2,Cloudy
1371,2025-04-01,Harbor Town,13.6,37.7,1.9,6.8,Partly Cloudy
1372,2025-04-02,Metro City,16.7,49.4,0.0,13.4,Cloudy
1373,2025-04-02,Green Valley,23.4,38.4,0.0,3.9,Cloudy
1374,2025-04-02,Harbor Town,17.7,46.4,0.0,8.6,Cloudy
1375,2025-04-03,Metro City,17.8,39.6,0.2,7.4,Partly Cloudy
1376,2025-04-03,Green Valley,24.6,38.2,0.0,17.1,Partly Cloudy
1377,2025-04-03,Harbor Town,16.8,32.1,0.0,15.0,Partly Cloudy
1378,2025-04-04,Metro City,15.6,34.2,2.5,20.0,Rain
1379,2025-04-04,Green Valley,21.6,24.8,0.0,7.6,Partly Cloudy
1380,2025-04-04,Harbor Town,14.8,36.6,0.0,21.5,Sunny
1381,2025-04-05,Metro City,13.7,33.4,0.0,7.8,Partly Cloudy
1382,2025-04-05,Green Valley,19.5,46.6,0.0,18.0,Partly Cloudy
1383,2025-04-05,Harbor Town,13.5,20.0,0.0,0.0,Cloudy
1384,2025-04-06,Metro City,12.7,33.9,7.2,19.5,Rain
1385,2025-04-06,Green Valley,27.8,31.7,0.0,28.4,Sunny
1386,2025-04-06,Harbor Town,16.6,44.9,0.0,12.5,Cloudy
1387,2025-04-07,Metro City,19.7,44.2,0.0,7.5,Sunny
1388,2025-04-07,Green Valley,21.4,33.7,0.0,18.9,Sunny
1389,2025-04-07,Harbor Town,15.2,45.8,0.0,21.2,Partly Cloudy
1390,2025-04-08,Metro City,15.2,28.7,0.0,10.4,Sunny
1391,2025-04-08,Green Valley,17.4,20.0,0.7,15.3,Partly Cloudy
1392,2025-04-08,Harbor Town,12.2,57.3,0.6,7.7,Cloudy
1393,2025-04-09,Metro City,17.4,21.3,0.0,15.5,Cloudy
1394,2025-04-09,Green Valley,23.4,29.9,0.0,30.0,Sunny
1395,2025-04-09,Harbor Town,12.6,39.2,0.0,13.6,Partly Cloudy
1396,2025-04-10,Metro City,18.1,29.2,0.0,17.0,Partly Cloudy
1397,2025-04-10,Green Valley,22.5,36.6,0.0,36.2,Cloudy
1398,2025-04-10,Harbor Town,18.9,49.3,0.0,12.7,Partly Cloudy
1399,2025-04-11,Metro City,16.6,27.1,0.0,17.6,Sunny
1400,2025-04-11,Green Valley,24.7,34.2,0.0,27.4,Cloudy
1401,2025-04-11,Harbor Town,17.9,51.3,0.0,9.2,Partly Cloudy
1402,2025-04-12,Metro City,10.3,41.7,0.0,2.2,Partly Cloudy
1403,2025-04-12,Green Valley,18.0,20.0,0.0,19.5,Sunny
1404,2025-04-12,Harbor Town,14.6,20.0,0.0,13.3,Sunny
1405,2025-04-13,Metro City,24.2,47.8,0.0,11.0,Cloudy
1406,2025-04-13,Green Valley,20.0,20.0,0.0,16.1,Sunny
1407,2025-04-13,Harbor Town,16.4,49.5,0.0,18.0,Sunny
1408,2025-04-14,Metro City,16.5,24.4,0.0,23.9,Partly Cloudy
1409,2025-04-14,Green Valley,19.5,41.0,0.0,14.1,Sunny
1410,2025-04-14,Harbor Town,15.9,27.8,0.1,20.4,Partly Cloudy
1411,2025-04-15,Metro City,20.8,38.0,0.3,21.2,Sunny
1412,2025-04-15,Green Valley,21.8,30.6,2.3,13.1,Rain
1413,2025-04-15,Harbor Town,18.8,45.4,0.0,21.9,Cloudy
1414,2025-04-16,Metro City,18.2,36.5,0.0,19.1,Partly Cloudy
1415,2025-04-16,Green Valley,27.2,25.0,0.9,9.7,Partly Cloudy
1416,2025-04-16,Harbor Town,16.4,32.9,10.5,27.4,Storm
1417,2025-04-17,Metro City,19.5,29.8,0.0,20.5,Sunny
1418,2025-04-17,Green Valley,24.1,51.4,0.1,7.7,Sunny
1419,2025-04-17,Harbor Town,19.4,39.4,1.6,18.4,Sunny
1420,2025-04-18,Metro City,23.5,28.4,0.0,18.4,Partly Cloudy
1421,2025-04-18,Green Valley,24.5,29.1,0.4,8.3,Partly Cloudy
1422,2025-04-18,Harbor Town,16.4,34.5,2.0,17.0,Rain
1423,2025-04-19,Metro City,16.5,54.4,0.0,32.0,Partly Cloudy
1424,2025-04-19,Green Valley,19.1,36.3,0.4,12.4,Cloudy
1425,2025-04-19,Harbor Town,20.0,43.2,3.2,9.6,Rain
1426,2025-04-20,Metro City,23.5,40.3,2.6,12.4,Rain
1427,2025-04-20,Green Valley,23.4,33.4,0.0,19.1,Sunny
1428,2025-04-20,Harbor Town,12.5,65.6,0.0,12.8,Partly Cloudy
1429,2025-04-21,Metro City,20.1,36.4,0.0,11.9,Partly Cloudy
1430,2025-04-21,Green Valley,20.0,39.0,0.0,18.2,Partly Cloudy
1431,2025-04-21,Harbor Town,15.5,35.7,0.0,0.3,Partly Cloudy
1432,2025-04-22,Metro City,20.2,44.2,0.0,18.5,Sunny
1433,2025-04-22,Green Valley,21.0,22.2,0.0,13.5,Cloudy
1434,2025-04-22,Harbor Town,23.3,44.3,0.0,15.6,Partly Cloudy
1435,2025-04-23,Metro City,18.8,47.2,0.0,17.9,Cloudy
1436,2025-04-23,Green Valley,21.1,32.5,0.2,18.5,Cloudy
1437,2025-04-23,Harbor Town,17.8,43.0,1.7,9.1,Sunny
1438,2025-04-24,Metro City,17.8,48.9,0.0,21.0,Cloudy
1439,2025-04-24,Green Valley,21.9,20.0,3.0,11.1,Rain
1440,2025-04-24,Harbor Town,21.7,42.2,0.0,19.9,Cloudy
1441,2025-04-25,Metro City,19.2,33.5,0.0,17.7,Sunny
1442,2025-04-25,Green Valley,25.7,35.3,0.0,15.3,Cloudy
1443,2025-04-25,Harbor Town,20.6,26.1,0.0,18.1,Partly Cloudy
1444,2025-04-26,Metro City,21.2,39.0,2.9,6.0,Rain
1445,2025-04-26,Green Valley,26.2,27.0,0.0,3.3,Partly Cloudy
1446,2025-04-26,Harbor Town,18.4,24.8,0.0,16.4,Partly Cloudy
1447,2025-04-27,Metro City,20.5,42.1,0.0,25.5,Partly Cloudy
1448,2025-04-27,Green Valley,21.1,26.0,5.7,24.5,Rain
1449,2025-04-27,Harbor Town,17.1,28.0,0.0,13.9,Sunny
1450,2025-04-28,Metro City,19.8,40.9,0.0,18.3,Cloudy
1451,2025-04-28,Green Valley,23.4,41.1,0.0,14.3,Cloudy
1452,2025-04-28,Harbor Town,20.1,46.7,0.2,9.0,Sunny
1453,2025-04-29,Metro City,20.9,43.8,0.4,16.6,Sunny
1454,2025-04-29,Green Valley,23.4,49.6,0.0,15.7,Sunny
1455,2025-04-29,Harbor Town,16.9,46.1,0.0,23.1,Cloudy
1456,2025-04-30,Metro City,21.6,20.0,0.0,12.4,Partly Cloudy
1457,2025-04-30,Green Valley,19.4,24.4,0.0,21.2,Sunny
1458,2025-04-30,Harbor Town,19.0,33.0,0.9,21.5,Partly Cloudy
1459,2025-05-01,Metro City,24.1,31.8,1.3,20.0,Sunny
1460,2025-05-01,Green Valley,25.4,44.7,0.0,15.9,Sunny
1461,2025-05-01,Harbor Town,12.7,47.4,0.0,6.8,Partly Cloudy
1462,2025-05-02,Metro City,22.5,40.6,0.0,17.7,Cloudy
1463,2025-05-02,Green Valley,23.5,40.7,0.0,0.0,Sunny
1464,2025-05-02,Harbor Town,15.4,20.0,0.0,27.2,Partly Cloudy
1465,2025-05-03,Metro City,19.0,23.2,0.0,29.9,Cloudy
1466,2025-05-03,Green Valley,27.0,53.6,0.0,23.7,Sunny
1467,2025-05-03,Harbor Town,27.1,37.2,0.0,22.7,Cloudy
1468,2025-05-04,Metro City,25.9,36.2,0.0,13.7,Cloudy
1469,2025-05-04,Green Valley,25.1,48.3,2.6,18.6,Rain
1470,2025-05-04,Harbor Town,19.1,29.3,0.0,20.1,Cloudy
1471,2025-05-05,Metro City,16.2,44.1,6.6,8.2,Rain
1472,2025-05-05,Green Valley,26.9,49.3,0.0,15.4,Cloudy
1473,2025-05-05,Harbor Town,17.8,42.1,0.0,8.3,Sunny
1474,2025-05-06,Metro City,18.1,33.0,0.0,17.3,Sunny
1475,2025-05-06,Green Valley,27.8,48.8,0.3,4.8,Cloudy
1476,2025-05-06,Harbor Town,20.6,31.8,0.0,16.0,Cloudy
1477,2025-05-07,Metro City,21.4,43.9,0.0,13.5,Sunny
1478,2025-05-07,Green Valley,29.8,28.6,0.0,1.5,Partly Cloudy
1479,2025-05-07,Harbor Town,21.2,24.4,0.0,17.0,Sunny
1480,2025-05-08,Metro City,22.0,39.2,0.6,13.8,Sunny
1481,2025-05-08,Green Valley,23.9,44.3,0.0,17.2,Cloudy
1482,2025-05-08,Harbor Town,20.1,52.3,0.0,5.0,Sunny
1483,2025-05-09,Metro City,29.5,46.4,0.0,29.2,Sunny
1484,2025-05-09,Green Valley,30.4,42.9,1.7,23.2,Partly Cloudy
1485,2025-05-09,Harbor Town,18.0,68.3,0.0,25.6,Cloudy
1486,2025-05-10,Metro City,24.7,58.7,0.0,0.3,Cloudy
1487,2025-05-10,Green Valley,24.6,47.2,7.7,20.1,Rain
1488,2025-05-10,Harbor Town,17.0,40.3,0.0,5.0,Sunny
