date,city,temp_c,humidity,precipitation_mm,wind_speed_kmh,condition,total_sold_kg,total_wasted_kg,revenue,stores_reporting
2024-09-27,Metro City,13.3,67.6,0.0,12.4,Sunny,9853.1,1118.8,31016.11,4
2024-09-28,Green Valley,20.4,78.0,0.0,17.8,Cloudy,6850.8,678.5,23445.42,3
2024-09-28,Harbor Town,16.3,82.8,0.0,7.0,Partly Cloudy,6424.6,729.9,19156.2,3
2024-09-28,Metro City,14.3,72.4,0.0,21.2,Partly Cloudy,10952.2,1132.9,35258.94,4
2024-09-29,Green Valley,18.6,71.8,0.0,11.6,Sunny,4595.0,576.7,16323.09,3
2024-09-29,Harbor Town,13.5,80.2,0.0,19.9,Sunny,7995.2,976.7,25647.64,3
2024-09-29,Metro City,6.9,74.7,0.0,9.3,Sunny,11926.2,1337.1,37812.71,4
2024-09-30,Green Valley,16.7,67.9,0.0,26.2,Sunny,4762.4,500.3,14271.5,3
2024-09-30,Harbor Town,10.6,75.0,0.0,0.0,Cloudy,4181.8,409.7,14359.45,3
2024-09-30,Metro City,9.7,87.6,0.0,15.8,Fog,5845.5,636.0,20235.17,4
2024-10-01,Green Valley,13.6,48.8,1.7,22.7,Sunny,6452.7,688.1,18686.95,3
2024-10-01,Harbor Town,10.8,80.5,1.1,0.0,Cloudy,4445.8,502.4,14266.3,3
2024-10-01,Metro City,7.2,57.9,0.0,25.3,Sunny,9855.5,1083.9,30534.18,4
2024-10-02,Green Valley,15.8,74.3,0.0,32.3,Sunny,5461.6,639.4,18168.14,3
2024-10-02,Harbor Town,7.5,95.1,0.0,24.0,Fog,5862.5,678.5,18866.89,3
2024-10-02,Metro City,12.7,72.2,0.0,21.4,Sunny,9107.8,1177.8,28883.52,4
2024-10-03,Green Valley,14.6,76.9,3.4,19.7,Rain,4076.9,435.2,12887.34,3
2024-10-03,Harbor Town,14.5,76.7,0.0,11.9,Partly Cloudy,6637.6,688.0,21465.05,3
2024-10-03,Metro City,8.3,75.0,0.0,17.3,Sunny,8210.5,926.3,26638.68,4
2024-10-04,Green Valley,14.0,69.1,1.3,8.1,Sunny,6611.8,726.7,21143.29,3
2024-10-04,Harbor Town,10.7,61.0,0.0,39.1,Partly Cloudy,7337.3,893.2,22743.61,3
2024-10-04,Metro City,6.4,63.4,0.0,20.2,Cloudy,7555.9,844.5,25494.04,4
2024-10-05,Green Valley,17.8,79.3,0.0,10.9,Sunny,8524.3,993.1,27616.49,3
2024-10-05,Harbor Town,7.2,84.3,2.3,9.4,Rain,5167.7,529.1,15655.95,3
2024-10-05,Metro City,7.7,68.4,0.0,10.8,Sunny,10175.8,1203.1,32629.33,4
2024-10-06,Green Valley,9.4,73.8,0.0,16.5,Cloudy,4255.6,455.3,15659.36,3
2024-10-06,Harbor Town,10.2,79.8,0.0,5.0,Partly Cloudy,6675.1,720.4,20128.83,3
2024-10-06,Metro City,8.1,77.7,0.0,15.1,Cloudy,9344.1,1156.6,29577.76,4
2024-10-07,Green Valley,12.0,64.4,0.0,14.7,Sunny,3488.3,392.5,11984.53,3
2024-10-07,Harbor Town,5.8,71.0,7.2,14.2,Rain,5704.6,744.0,18024.52,3
2024-10-07,Metro City,6.5,63.8,0.0,10.0,Sunny,8293.2,1058.7,27076.47,4
2024-10-08,Green Valley,17.6,83.1,0.6,15.1,Sunny,4815.4,509.0,15837.77,3
2024-10-08,Harbor Town,5.2,55.0,4.7,25.4,Rain,6672.9,728.5,21266.64,3
2024-10-08,Metro City,10.3,82.4,0.0,12.2,Partly Cloudy,9837.4,1032.7,30137.25,4
2024-10-09,Green Valley,17.0,60.4,0.0,9.4,Partly Cloudy,5573.5,550.8,18948.19,3
2024-10-09,Harbor Town,10.4,73.0,0.0,23.9,Sunny,4383.9,493.3,14812.04,3
2024-10-09,Metro City,5.4,98.5,0.0,30.0,Fog,7807.8,956.4,23634.39,4
2024-10-10,Green Valley,13.6,96.0,0.0,28.8,Cloudy,5423.0,534.7,17025.97,3
2024-10-10,Harbor Town,13.5,76.5,0.0,16.1,Sunny,6537.4,817.5,19955.34,3
2024-10-10,Metro City,6.1,73.3,2.9,7.2,Rain,9924.2,1274.4,32211.01,4
2024-10-11,Green Valley,15.3,90.4,0.0,17.2,Fog,4999.4,583.1,16567.02,3
2024-10-11,Harbor Town,6.5,83.8,0.0,11.2,Cloudy,7654.0,878.3,25471.17,3
2024-10-11,Metro City,3.9,61.6,0.0,19.8,Partly Cloudy,8071.5,909.3,25875.28,4
2024-10-12,Green Valley,11.4,67.7,0.0,14.3,Cloudy,6161.7,581.0,20157.09,3
2024-10-12,Harbor Town,17.1,66.9,0.0,0.1,Sunny,9690.8,1112.1,31087.68,3
2024-10-12,Metro City,2.4,65.9,0.0,8.0,Sunny,13327.1,1693.0,45473.7,4
2024-10-13,Green Valley,18.4,70.0,0.0,0.0,Sunny,7766.1,878.8,24327.76,3
2024-10-13,Harbor Town,11.5,66.7,0.0,21.8,Cloudy,5465.9,681.8,16887.73,3
2024-10-13,Metro City,2.5,83.5,0.8,19.0,Partly Cloudy,12123.3,1482.2,37470.22,4
2024-10-14,Green Valley,14.1,61.4,0.0,25.6,Partly Cloudy,4239.3,525.3,14183.23,3
2024-10-14,Harbor Town,12.0,86.1,0.0,14.5,Cloudy,4954.5,669.5,15252.03,3
2024-10-14,Metro City,9.5,76.0,0.0,17.3,Partly Cloudy,8810.3,1050.2,28981.6,4
2024-10-15,Green Valley,16.6,63.2,0.0,15.3,Sunny,5536.3,631.0,17927.52,3
2024-10-15,Harbor Town,12.1,70.0,0.0,14.0,Sunny,5739.4,572.7,18855.82,3
2024-10-15,Metro City,0.9,58.5,0.0,14.3,Sunny,8727.8,984.2,26934.22,4
2024-10-16,Green Valley,13.7,67.1,0.0,13.4,Partly Cloudy,4475.6,526.5,13851.55,3
2024-10-16,Harbor Town,10.9,68.6,0.0,8.9,Cloudy,4697.5,497.2,15476.84,3
2024-10-16,Metro City,5.6,59.5,0.4,9.4,Sunny,8227.9,1013.0,27502.76,4
2024-10-17,Green Valley,12.0,61.2,0.0,23.4,Partly Cloudy,4556.5,545.9,15295.39,3
2024-10-17,Harbor Town,10.1,75.8,0.0,22.8,Partly Cloudy,5359.4,652.4,16182.41,3
2024-10-17,Metro City,1.1,68.7,0.0,16.3,Partly Cloudy,9387.5,952.9,31084.63,4
2024-10-18,Green Valley,9.1,76.5,0.0,19.9,Partly Cloudy,4669.7,580.8,16772.5,3
2024-10-18,Harbor Town,6.6,79.0,0.4,15.9,Sunny,7681.7,921.4,23878.1,3
2024-10-18,Metro City,-2.6,78.8,0.9,7.7,Snow,12220.4,1356.8,38526.42,4
2024-10-19,Green Valley,16.2,79.9,3.7,7.5,Rain,7470.2,978.9,24411.56,3
2024-10-19,Harbor Town,12.3,54.5,0.0,17.4,Sunny,8282.3,884.9,25660.01,3
2024-10-19,Metro City,9.1,56.5,0.0,27.7,Sunny,9651.7,1088.3,30291.92,4
2024-10-20,Green Valley,12.6,87.0,1.1,20.7,Cloudy,7397.7,892.3,23638.16,3
2024-10-20,Harbor Town,10.4,80.3,0.0,0.0,Partly Cloudy,10025.8,1289.7,31968.14,3
2024-10-20,Metro City,7.0,62.0,0.0,10.7,Sunny,12111.5,1425.5,38471.17,4
2024-10-21,Green Valley,18.6,63.7,0.6,8.1,Sunny,4106.7,448.6,13373.42,3
2024-10-21,Harbor Town,7.0,64.8,0.0,15.8,Partly Cloudy,6045.9,642.5,19949.65,3
2024-10-21,Metro City,4.0,68.1,0.0,23.9,Sunny,8384.2,1078.0,25485.13,4
2024-10-22,Green Valley,6.5,68.2,0.0,10.2,Partly Cloudy,3352.4,330.2,10305.48,3
2024-10-22,Harbor Town,10.2,66.1,0.0,11.3,Cloudy,5724.7,614.8,17678.74,3
2024-10-22,Metro City,8.2,71.4,0.0,0.0,Partly Cloudy,6630.6,750.0,20236.79,4
2024-10-23,Green Valley,8.7,67.0,0.0,10.1,Cloudy,5833.2,621.0,18276.95,3
2024-10-23,Harbor Town,8.6,63.4,0.0,7.2,Cloudy,4159.9,396.1,13013.77,3
2024-10-23,Metro City,1.6,66.2,0.3,0.0,Sunny,8315.7,948.6,25960.34,4
2024-10-24,Green Valley,14.6,70.9,3.6,7.5,Rain,5426.5,635.3,18247.87,3
2024-10-24,Harbor Town,6.3,73.4,2.0,22.6,Partly Cloudy,5649.3,581.5,17370.28,3
2024-10-24,Metro City,6.9,73.9,0.0,16.5,Partly Cloudy,7202.3,741.0,20816.48,4
2024-10-25,Green Valley,9.7,56.9,0.0,14.3,Cloudy,4196.0,425.5,13566.08,3
2024-10-25,Harbor Town,14.7,72.3,0.0,24.4,Partly Cloudy,7634.1,860.1,25982.24,3
2024-10-25,Metro City,1.3,71.4,0.0,4.3,Sunny,10093.1,1179.4,32070.69,4
2024-10-26,Green Valley,12.1,83.0,0.0,12.0,Partly Cloudy,8755.9,985.2,27321.33,3
2024-10-26,Harbor Town,5.2,67.6,3.2,18.7,Rain,8986.9,1042.5,28590.86,3
2024-10-26,Metro City,3.6,76.2,0.0,26.4,Sunny,11985.4,1408.8,40850.44,4
2024-10-27,Green Valley,15.0,66.1,1.8,10.2,Partly Cloudy,6525.5,770.2,21722.56,3
2024-10-27,Harbor Town,10.5,51.6,0.0,4.6,Sunny,8003.1,888.4,26732.84,3
2024-10-27,Metro City,3.6,53.3,0.0,2.0,Sunny,12064.8,1571.9,35345.31,4
2024-10-28,Green Valley,9.9,43.1,0.0,15.8,Cloudy,4896.3,527.5,16813.0,3
2024-10-28,Harbor Town,1.9,76.4,0.0,22.3,Sunny,6379.8,759.8,19129.47,3
2024-10-28,Metro City,5.6,83.0,0.0,9.5,Sunny,7946.6,955.6,24941.34,4
2024-10-29,Green Valley,8.5,65.6,0.0,13.6,Sunny,3898.9,526.8,12951.25,3
2024-10-29,Harbor Town,7.1,68.3,0.7,8.9,Partly Cloudy,7041.3,909.9,22037.43,3
2024-10-29,Metro City,0.7,62.2,0.0,4.3,Sunny,10594.0,1208.3,33587.98,4
2024-10-30,Green Valley,16.1,56.2,2.6,17.8,Rain,5896.3,703.2,17852.38,3
2024-10-30,Harbor Town,12.1,69.3,6.9,5.1,Rain,7325.3,902.5,22860.36,3
2024-10-30,Metro City,-3.8,78.5,0.0,13.3,Sunny,9189.7,1120.7,28658.96,4
2024-10-31,Green Valley,10.9,72.4,0.0,20.4,Cloudy,6037.6,649.8,19935.46,3
2024-10-31,Harbor Town,16.0,89.7,0.0,4.8,Cloudy,6379.7,761.2,20753.4,3
2024-10-31,Metro City,-1.1,58.8,0.0,10.2,Partly Cloudy,8197.4,835.4,25969.37,4
2024-11-01,Green Valley,10.9,64.8,0.0,5.7,Partly Cloudy,5323.2,567.5,17944.51,3
2024-11-01,Harbor Town,3.5,61.8,0.0,5.4,Sunny,7257.8,812.7,21507.31,3
2024-11-01,Metro City,0.9,74.1,0.0,6.5,Sunny,7954.4,799.7,23697.51,4
2024-11-02,Green Valley,4.9,70.4,0.0,18.9,Sunny,7881.0,1001.1,25734.77,3
2024-11-02,Harbor Town,9.2,66.2,0.0,5.7,Sunny,8240.4,947.1,26553.78,3
2024-11-02,Metro City,3.6,57.8,0.0,20.1,Sunny,14768.6,1701.9,49458.32,4
2024-11-03,Green Valley,9.6,60.2,0.0,11.2,Cloudy,6859.6,732.1,21251.88,3
2024-11-03,Harbor Town,7.3,35.1,0.0,1.7,Partly Cloudy,8899.5,944.4,28877.11,3
2024-11-03,Metro City,2.5,73.9,5.9,32.2,Rain,8667.8,1099.3,28254.14,4
2024-11-04,Green Valley,5.4,50.1,0.0,20.5,Partly Cloudy,3696.7,480.1,13031.92,3
2024-11-04,Harbor Town,11.2,90.4,0.0,11.8,Fog,4569.6,562.5,14048.16,3
2024-11-04,Metro City,2.8,60.8,0.1,10.1,Cloudy,6336.0,686.4,19348.94,4
2024-11-05,Green Valley,4.0,74.6,0.0,8.1,Sunny,5221.4,541.4,16027.08,3
2024-11-05,Harbor Town,7.0,53.4,0.0,25.4,Cloudy,9468.7,1249.9,29240.42,3
2024-11-05,Metro City,-2.7,72.0,0.0,16.5,Partly Cloudy,7847.8,921.3,24405.36,4
2024-11-06,Green Valley,15.5,91.9,0.0,0.0,Fog,5810.1,695.4,17946.89,3
2024-11-06,Harbor Town,8.9,80.9,0.0,19.2,Sunny,5280.4,494.5,16343.87,3
2024-11-06,Metro City,8.0,51.0,0.2,16.3,Sunny,8034.9,929.6,25886.25,4
2024-11-07,Green Valley,8.8,59.4,1.6,28.7,Partly Cloudy,4395.3,474.7,14446.95,3
2024-11-07,Harbor Town,9.1,57.1,0.0,13.2,Partly Cloudy,4660.6,520.5,13839.6,3
2024-11-07,Metro City,4.1,71.8,0.0,8.4,Partly Cloudy,8054.2,793.5,24967.09,4
2024-11-08,Green Valley,4.9,84.6,3.5,16.0,Rain,7375.5,847.9,23441.39,3
2024-11-08,Harbor Town,8.2,70.6,0.0,4.9,Partly Cloudy,7272.4,723.8,22858.3,3
2024-11-08,Metro City,-3.4,70.2,1.3,18.3,Snow,11329.8,1122.9,35654.43,4
2024-11-09,Green Valley,7.8,61.4,0.0,28.7,Partly Cloudy,5646.2,686.7,18460.41,3
2024-11-09,Harbor Town,7.5,74.8,0.0,23.3,Sunny,10920.2,1353.4,33403.73,3
2024-11-09,Metro City,-1.1,73.8,0.0,9.0,Cloudy,12612.1,1528.8,39483.99,4
2024-11-10,Green Valley,6.8,63.1,1.6,16.2,Partly Cloudy,7013.9,860.4,22819.09,3
2024-11-10,Harbor Town,9.4,81.0,6.2,10.3,Rain,5287.6,671.7,16034.01,3
2024-11-10,Metro City,-2.0,67.0,0.0,11.1,Cloudy,11962.1,1548.4,37208.04,4
2024-11-11,Green Valley,12.7,80.4,0.0,12.6,Sunny,4097.2,487.9,13805.51,3
2024-11-11,Harbor Town,11.4,69.1,0.0,17.1,Partly Cloudy,5450.5,621.7,18920.22,3
2024-11-11,Metro City,-0.3,71.8,1.2,7.8,Snow,6005.1,649.5,19389.75,4
2024-11-12,Green Valley,9.7,67.0,2.5,23.8,Rain,5039.1,637.2,16036.12,3
2024-11-12,Harbor Town,9.7,41.9,3.4,21.0,Rain,4666.5,529.7,15261.73,3
2024-11-12,Metro City,1.5,73.6,0.0,12.3,Sunny,9091.3,872.3,28737.96,4
2024-11-13,Green Valley,4.7,57.6,0.0,4.4,Sunny,5483.2,658.9,17283.47,3
2024-11-13,Harbor Town,3.4,69.8,5.0,8.4,Rain,4603.0,491.0,14721.9,3
2024-11-13,Metro City,7.5,78.6,0.6,16.3,Sunny,8141.3,979.6,25861.39,4
2024-11-14,Green Valley,8.4,72.6,0.0,21.5,Sunny,4125.5,505.0,13433.25,3
2024-11-14,Harbor Town,6.5,60.5,0.2,18.6,Sunny,6367.7,753.6,20936.88,3
2024-11-14,Metro City,-4.3,82.2,3.8,0.0,Rain,9303.1,1156.2,28194.9,4
2024-11-15,Green Valley,13.2,80.0,3.9,38.9,Rain,4567.5,610.4,14739.29,3
2024-11-15,Harbor Town,4.4,70.8,0.0,13.0,Sunny,5342.9,554.8,16695.16,3
2024-11-15,Metro City,-3.7,61.1,1.1,32.2,Snow,9855.0,1088.2,31760.86,4
2024-11-16,Green Valley,8.7,56.6,1.1,13.6,Sunny,8190.8,880.9,23580.06,3
2024-11-16,Harbor Town,5.0,69.6,0.0,16.8,Sunny,7447.4,806.7,24543.49,3
2024-11-16,Metro City,-1.2,63.8,0.0,9.9,Sunny,11088.7,1150.8,35620.86,4
2024-11-17,Green Valley,12.1,75.2,0.0,14.9,Cloudy,6961.3,869.6,22551.62,3
2024-11-17,Harbor Town,3.7,63.4,0.0,0.0,Partly Cloudy,7344.4,804.8,22815.4,3
2024-11-17,Metro City,-1.5,75.4,0.0,37.5,Partly Cloudy,10694.4,1101.1,34521.4,4
2024-11-18,Green Valley,6.5,50.3,0.0,6.1,Sunny,4160.7,515.0,13037.26,3
2024-11-18,Harbor Town,8.6,58.9,0.0,24.1,Sunny,4395.5,520.6,14197.54,3
2024-11-18,Metro City,-1.9,66.1,2.4,21.9,Rain,6176.3,626.3,19890.75,4
2024-11-19,Green Valley,2.6,64.2,0.0,33.2,Partly Cloudy,5772.6,615.2,17769.91,3
2024-11-19,Harbor Town,9.5,68.4,0.0,8.3,Partly Cloudy,4504.3,507.0,15111.84,3
2024-11-19,Metro City,-2.6,60.8,1.1,25.4,Snow,10317.7,989.9,32289.74,4
2024-11-20,Green Valley,7.2,64.3,0.0,11.9,Partly Cloudy,5039.7,571.2,15806.08,3
2024-11-20,Harbor Town,8.8,61.0,0.0,18.1,Partly Cloudy,6164.3,643.8,18991.86,3
2024-11-20,Metro City,3.2,77.3,0.0,11.1,Sunny,9541.5,956.1,28908.49,4
2024-11-21,Green Valley,9.7,65.7,0.9,7.6,Partly Cloudy,4565.8,612.9,15167.4,3
2024-11-21,Harbor Town,9.9,63.2,0.0,11.7,Cloudy,4925.8,580.9,16593.94,3
2024-11-21,Metro City,0.3,45.0,1.6,28.2,Sunny,10745.0,1094.3,31881.21,4
2024-11-22,Green Valley,10.7,39.2,0.0,20.8,Sunny,6152.1,762.9,19759.42,3
2024-11-22,Harbor Town,11.4,51.8,0.0,25.9,Sunny,6458.1,694.1,20395.19,3
2024-11-22,Metro City,-1.1,67.3,0.0,16.7,Sunny,9528.2,1091.7,29223.21,4
2024-11-23,Green Valley,5.8,84.5,0.0,10.3,Cloudy,8710.4,1100.9,26424.0,3
2024-11-23,Harbor Town,9.0,43.9,0.0,8.2,Sunny,6757.0,859.5,22308.57,3
2024-11-23,Metro City,0.9,61.6,0.0,19.6,Cloudy,11049.1,1288.8,33881.86,4
2024-11-24,Green Valley,4.7,64.3,0.0,22.0,Cloudy,6810.2,723.2,20175.0,3
2024-11-24,Harbor Town,7.6,66.7,0.0,9.3,Sunny,6016.7,599.7,19966.36,3
2024-11-24,Metro City,-2.3,35.0,0.0,26.8,Partly Cloudy,12758.7,1437.0,40328.03,4
2024-11-25,Green Valley,9.8,62.4,3.4,15.3,Rain,4061.0,524.8,13023.7,3
2024-11-25,Harbor Town,5.0,82.5,0.0,26.2,Cloudy,5381.6,608.3,16068.77,3
2024-11-25,Metro City,-0.1,61.5,0.0,18.6,Cloudy,7722.9,901.3,24911.89,4
2024-11-26,Green Valley,10.2,26.6,0.0,16.6,Sunny,3863.7,389.3,12675.28,3
2024-11-26,Harbor Town,4.1,66.1,0.4,15.9,Sunny,5639.2,606.7,18352.39,3
2024-11-26,Metro City,-7.2,58.5,0.0,6.2,Partly Cloudy,9201.3,973.0,28715.73,4
2024-11-27,Green Valley,15.6,62.8,1.3,18.9,Partly Cloudy,5384.2,711.5,17305.29,3
2024-11-27,Harbor Town,5.0,66.8,6.2,17.1,Rain,4208.0,468.6,13973.3,3
2024-11-27,Metro City,2.5,54.7,0.0,20.4,Partly Cloudy,9208.8,1279.8,29655.83,4
2024-11-28,Green Valley,7.8,72.6,0.0,31.6,Sunny,10107.2,1424.4,30868.25,3
2024-11-28,Harbor Town,2.9,55.5,0.0,16.1,Sunny,8416.4,1079.2,27019.25,3
2024-11-28,Metro City,-5.7,79.0,3.3,2.4,Rain,13699.6,1748.9,43876.38,4
2024-11-29,Green Valley,4.8,40.1,0.0,0.0,Partly Cloudy,5790.6,604.2,17458.75,3
2024-11-29,Harbor Town,5.4,47.7,0.5,10.8,Sunny,4988.0,511.6,16501.4,3
2024-11-29,Metro City,-3.7,56.6,0.7,11.1,Snow,7125.9,862.5,24094.38,4
2024-11-30,Green Valley,6.4,51.1,0.7,21.8,Sunny,5836.5,659.1,19694.88,3
2024-11-30,Harbor Town,7.3,41.3,0.0,35.9,Partly Cloudy,8974.6,1190.8,26090.3,3
2024-11-30,Metro City,-6.5,46.8,0.0,21.5,Cloudy,11040.9,1098.5,36321.93,4
2024-12-01,Green Valley,10.0,73.8,0.0,28.7,Sunny,6480.2,735.4,18975.45,3
2024-12-01,Harbor Town,5.6,75.6,0.0,20.8,Cloudy,6348.4,722.1,20961.96,3
2024-12-01,Metro City,-7.3,56.2,2.7,15.1,Rain,13322.8,1587.8,41529.95,4
2024-12-02,Green Valley,1.6,50.2,0.0,12.8,Sunny,5864.4,652.9,17801.32,3
2024-12-02,Harbor Town,7.3,71.1,1.0,12.7,Sunny,5584.4,547.8,17210.05,3
2024-12-02,Metro City,1.1,58.8,0.0,8.6,Sunny,8261.0,883.1,27934.53,4
2024-12-03,Green Valley,7.4,49.3,0.0,16.0,Cloudy,4740.3,539.8,14904.93,3
2024-12-03,Harbor Town,5.7,80.5,0.0,21.9,Partly Cloudy,5696.9,740.0,18337.59,3
2024-12-03,Metro City,-5.6,71.5,0.0,9.7,Sunny,9375.6,883.2,28228.79,4
2024-12-04,Green Valley,9.8,41.7,0.0,9.1,Partly Cloudy,4961.6,540.8,15335.2,3
2024-12-04,Harbor Town,6.1,61.8,1.8,30.7,Cloudy,6861.8,891.2,20177.78,3
2024-12-04,Metro City,-6.7,45.0,0.0,8.8,Sunny,7522.0,733.5,23261.79,4
2024-12-05,Green Valley,10.1,62.1,0.2,23.5,Partly Cloudy,5714.6,616.7,17555.63,3
2024-12-05,Harbor Town,7.1,47.0,0.0,5.8,Sunny,5724.4,645.7,18542.69,3
2024-12-05,Metro City,4.4,64.7,0.2,4.8,Partly Cloudy,11363.5,1173.5,34420.4,4
2024-12-06,Green Valley,14.2,66.8,0.0,20.1,Cloudy,4239.5,549.0,13441.76,3
2024-12-06,Harbor Town,11.4,67.0,0.0,30.7,Sunny,5299.8,522.9,18701.28,3
2024-12-06,Metro City,-4.2,67.3,0.0,18.9,Sunny,11102.5,1221.7,34773.16,4
2024-12-07,Green Valley,8.7,56.0,0.0,5.9,Partly Cloudy,6095.2,706.3,19936.84,3
2024-12-07,Harbor Town,5.7,63.1,0.0,15.3,Sunny,7338.6,773.4,23449.79,3
2024-12-07,Metro City,-2.2,66.6,0.0,22.2,Sunny,10645.6,1166.9,32714.58,4
2024-12-08,Green Valley,8.8,70.4,3.2,25.2,Rain,7599.2,788.0,23511.9,3
2024-12-08,Harbor Town,5.9,68.8,0.0,6.2,Cloudy,6689.2,725.1,21295.87,3
2024-12-08,Metro City,-7.0,67.4,0.0,9.8,Partly Cloudy,10663.8,1174.7,32891.22,4
2024-12-09,Green Valley,7.1,57.1,0.0,30.1,Sunny,3124.2,371.9,10271.09,3
2024-12-09,Harbor Town,3.3,70.3,2.7,23.7,Rain,4925.2,518.5,14432.22,3
2024-12-09,Metro City,-4.7,45.3,0.0,17.4,Sunny,8095.2,835.5,24266.56,4
2024-12-10,Green Valley,9.7,51.9,1.7,12.7,Sunny,5637.0,597.6,18024.67,3
2024-12-10,Harbor Town,-2.0,50.9,0.0,16.4,Partly Cloudy,5886.7,601.0,18297.69,3
2024-12-10,Metro City,-3.3,64.8,0.0,29.2,Sunny,9460.5,909.2,29227.23,4
2024-12-11,Green Valley,5.9,68.3,0.0,13.2,Sunny,5639.9,584.5,17113.75,3
2024-12-11,Harbor Town,-0.4,55.1,0.0,20.1,Partly Cloudy,6494.2,704.1,20093.14,3
2024-12-11,Metro City,2.4,52.2,7.2,15.3,Rain,7522.0,725.8,24087.03,4
2024-12-12,Green Valley,8.4,50.5,3.1,12.1,Rain,5119.2,552.2,16346.65,3
2024-12-12,Harbor Town,7.0,65.7,3.2,28.0,Rain,5607.5,624.5,20265.49,3
2024-12-12,Metro City,-4.4,48.2,1.8,17.2,Snow,8199.7,778.9,24477.58,4
2024-12-13,Green Valley,5.4,53.0,0.0,16.5,Sunny,5045.6,518.2,15196.8,3
2024-12-13,Harbor Town,2.5,55.2,0.0,16.8,Sunny,6935.0,827.2,22856.82,3
2024-12-13,Metro City,3.0,65.7,0.9,14.8,Sunny,9214.1,1040.8,28965.7,4
2024-12-14,Green Valley,4.5,42.6,0.0,7.8,Sunny,6514.9,775.0,20039.47,3
2024-12-14,Harbor Town,9.4,63.2,0.0,9.2,Partly Cloudy,6713.8,748.1,22481.68,3
2024-12-14,Metro City,0.3,44.1,0.0,13.8,Sunny,9361.8,1086.8,28817.25,4
2024-12-15,Green Valley,6.5,35.7,0.7,14.4,Partly Cloudy,6573.9,808.1,20395.35,3
2024-12-15,Harbor Town,5.1,60.7,0.6,13.7,Sunny,6141.2,610.4,18768.69,3
2024-12-15,Metro City,-3.0,59.8,0.0,12.3,Sunny,11458.0,1498.1,34422.96,4
2024-12-16,Green Valley,6.0,44.0,0.0,11.8,Sunny,3160.8,347.1,9634.53,3
2024-12-16,Harbor Town,1.4,58.5,0.0,11.3,Partly Cloudy,3867.0,409.3,12803.09,3
2024-12-16,Metro City,2.5,58.2,5.1,17.2,Rain,5735.3,686.6,17545.75,4
2024-12-17,Green Valley,1.9,61.4,2.9,14.8,Rain,5173.6,490.2,15499.15,3
2024-12-17,Harbor Town,4.3,72.3,0.0,9.5,Cloudy,7047.9,678.1,22553.52,3
2024-12-17,Metro City,-8.7,51.9,0.2,18.4,Snow,9576.6,1173.3,29859.06,4
2024-12-18,Green Valley,8.0,59.4,0.0,26.6,Sunny,6176.9,746.2,18871.34,3
2024-12-18,Harbor Town,2.5,51.5,0.0,13.0,Sunny,6037.0,628.9,19160.5,3
2024-12-18,Metro City,-0.4,80.2,0.0,12.6,Sunny,9505.8,1119.6,28257.44,4
2024-12-19,Green Valley,7.7,53.5,0.0,15.9,Sunny,4829.5,549.1,15515.89,3
2024-12-19,Harbor Town,3.5,51.4,0.0,27.5,Partly Cloudy,7032.2,788.0,21399.72,3
2024-12-19,Metro City,-0.2,54.0,0.0,1.6,Sunny,8654.9,935.3,27419.51,4
2024-12-20,Green Valley,5.7,40.1,0.2,19.4,Sunny,7646.5,917.9,23498.72,3
2024-12-20,Harbor Town,4.7,50.8,0.0,12.2,Partly Cloudy,5753.5,684.0,18703.76,3
2024-12-20,Metro City,-1.5,60.4,0.0,15.8,Partly Cloudy,9713.4,950.2,31272.48,4
2024-12-21,Green Valley,8.0,48.1,0.0,23.5,Sunny,5203.1,634.5,15832.81,3
2024-12-21,Harbor Town,1.1,48.5,2.6,25.6,Rain,6135.3,788.8,20366.82,3
2024-12-21,Metro City,-3.0,66.8,0.2,16.1,Snow,7823.2,754.0,25708.45,4
2024-12-22,Green Valley,3.6,60.6,2.8,10.8,Rain,5482.4,659.1,17239.73,3
2024-12-22,Harbor Town,7.0,65.0,3.6,9.7,Rain,7355.8,852.7,23203.86,3
2024-12-22,Metro City,-0.9,46.7,0.0,17.4,Sunny,12844.1,1363.2,39849.88,4
2024-12-23,Green Valley,4.7,43.0,0.0,27.5,Sunny,5559.4,609.6,17625.87,3
2024-12-23,Harbor Town,7.9,50.8,0.1,13.4,Sunny,5083.1,575.3,15793.16,3
2024-12-23,Metro City,3.0,36.5,2.4,8.9,Rain,10072.3,1183.0,31680.0,4
2024-12-24,Green Valley,9.0,55.1,3.5,17.7,Rain,4336.9,511.7,13942.29,3
2024-12-24,Harbor Town,7.6,49.5,5.1,21.2,Rain,3743.1,463.7,12107.67,3
2024-12-24,Metro City,-7.1,70.1,0.0,22.0,Partly Cloudy,8339.6,952.1,26201.51,4
2024-12-25,Green Valley,10.9,47.6,0.0,14.8,Sunny,7302.2,797.1,23375.0,3
2024-12-25,Harbor Town,5.5,54.5,2.6,9.9,Rain,7051.1,915.1,21855.7,3
2024-12-25,Metro City,-0.5,41.5,0.0,13.7,Snow,10355.5,1172.7,32879.63,4
2024-12-26,Green Valley,4.6,54.8,1.8,20.3,Partly Cloudy,7166.0,657.1,21886.65,3
2024-12-26,Harbor Town,10.8,60.4,0.0,3.8,Partly Cloudy,5644.5,662.1,19080.97,3
2024-12-26,Metro City,-5.6,83.8,0.0,15.6,Cloudy,7548.3,938.1,22295.34,4
