date,store_id,store_name,city,unique_products_sold,total_ordered_kg,total_sold_kg,total_wasted_kg,revenue,waste_cost,temperature_c,had_event,day_of_week,month
2025-11-03,9,Seaside Market,Harbor Town,70,2543.6,2192.5,294.7,6613.95,450.9,9.3,0,0,11
2025-11-03,10,Dock Street Grocery,Harbor Town,58,1612.7,1392.7,154.9,5026.7,340.12,9.3,0,0,11
2025-11-04,1,FreshMart Downtown,Metro City,48,2518.5,2141.0,318.1,7099.59,540.65,-1.2,0,1,11
2025-11-04,2,FreshMart Uptown,Metro City,53,2292.8,1983.9,261.4,4950.44,325.27,-1.2,0,1,11
2025-11-04,3,GreenGrocer Central,Metro City,35,1383.3,1207.9,128.7,4038.63,223.75,-1.2,0,1,11
2025-11-04,4,SuperSave East,Metro City,39,2300.5,2037.6,206.0,6876.46,368.87,-1.2,0,1,11
2025-11-04,5,FreshMart Valley,Green Valley,41,1719.5,1505.7,160.2,4867.7,289.33,16.5,0,1,11
2025-11-04,6,Nature's Best,Green Valley,79,2914.2,2553.4,260.1,8636.72,491.19,16.5,0,1,11
2025-11-04,7,Valley Organics,Green Valley,52,1625.0,1396.2,206.9,3828.92,295.36,16.5,0,1,11
2025-11-04,8,Harbor Fresh,Harbor Town,35,1724.6,1478.4,181.1,4963.2,295.35,11.4,0,1,11
2025-11-04,9,Seaside Market,Harbor Town,30,1235.4,1084.4,143.0,3332.99,225.07,11.4,0,1,11
2025-11-04,10,Dock Street Grocery,Harbor Town,70,2478.8,2109.6,271.6,5904.63,446.23,11.4,0,1,11
2025-11-05,1,FreshMart Downtown,Metro City,50,2831.2,2398.7,300.4,6939.49,483.62,-0.3,0,2,11
2025-11-05,2,FreshMart Uptown,Metro City,43,2019.1,1762.4,161.4,4834.49,274.62,-0.3,0,2,11
2025-11-05,3,GreenGrocer Central,Metro City,63,2307.6,2030.1,230.7,6879.92,434.83,-0.3,0,2,11
2025-11-05,4,SuperSave East,Metro City,30,1941.8,1667.5,215.2,4751.76,296.53,-0.3,0,2,11
2025-11-05,5,FreshMart Valley,Green Valley,80,3424.0,2905.1,400.4,8990.66,679.71,5.6,0,2,11
2025-11-05,6,Nature's Best,Green Valley,40,1364.1,1181.7,144.7,3675.28,268.49,5.6,0,2,11
2025-11-05,7,Valley Organics,Green Valley,36,1026.5,878.0,106.1,2839.25,185.08,5.6,0,2,11
2025-11-05,8,Harbor Fresh,Harbor Town,57,2899.1,2476.1,317.9,8010.33,535.31,7.3,0,2,11
2025-11-05,9,Seaside Market,Harbor Town,62,2368.3,2076.3,232.7,6696.84,444.08,7.3,0,2,11
2025-11-05,10,Dock Street Grocery,Harbor Town,34,1152.7,1014.1,91.9,3419.4,175.08,7.3,0,2,11
2025-11-06,1,FreshMart Downtown,Metro City,74,3649.7,3099.5,422.3,9893.64,774.42,-2.3,0,3,11
2025-11-06,2,FreshMart Uptown,Metro City,80,3212.5,2739.7,364.0,8255.57,651.21,-2.3,0,3,11
2025-11-06,3,GreenGrocer Central,Metro City,35,1126.0,967.7,116.1,3132.27,177.09,-2.3,0,3,11
2025-11-06,4,SuperSave East,Metro City,49,3266.3,2830.4,289.2,8748.9,494.98,-2.3,0,3,11
2025-11-06,5,FreshMart Valley,Green Valley,80,3511.0,3030.0,409.9,10078.06,825.4,5.6,0,3,11
2025-11-06,6,Nature's Best,Green Valley,62,2371.1,2041.8,256.4,6239.73,436.14,5.6,0,3,11
2025-11-06,7,Valley Organics,Green Valley,72,2071.7,1788.9,232.7,5860.95,428.7,5.6,0,3,11
2025-11-06,8,Harbor Fresh,Harbor Town,57,2438.9,2150.9,227.7,6664.27,444.34,8.1,0,3,11
2025-11-06,9,Seaside Market,Harbor Town,48,1992.8,1692.0,255.5,6037.88,492.23,8.1,0,3,11
2025-11-06,10,Dock Street Grocery,Harbor Town,70,2389.1,2081.1,238.2,6836.86,447.8,8.1,0,3,11
2025-11-07,1,FreshMart Downtown,Metro City,57,3195.0,2716.3,343.2,7863.7,612.85,6.9,0,4,11
2025-11-07,2,FreshMart Uptown,Metro City,58,2555.9,2200.5,252.2,7103.88,477.56,6.9,0,4,11
2025-11-07,3,GreenGrocer Central,Metro City,55,2092.3,1842.6,189.8,5942.43,341.46,6.9,0,4,11
2025-11-07,4,SuperSave East,Metro City,66,4367.5,3827.1,388.5,12510.67,718.31,6.9,0,4,11
2025-11-07,5,FreshMart Valley,Green Valley,62,2545.2,2166.5,286.5,6854.48,426.66,10.7,0,4,11
2025-11-07,6,Nature's Best,Green Valley,61,2124.9,1918.5,140.3,6251.94,292.47,10.7,0,4,11
2025-11-07,7,Valley Organics,Green Valley,40,1343.9,1158.3,132.1,3537.22,215.5,10.7,0,4,11
2025-11-07,8,Harbor Fresh,Harbor Town,61,3446.1,2969.8,374.4,8886.61,695.28,6.3,0,4,11
2025-11-07,9,Seaside Market,Harbor Town,72,3432.9,2889.1,429.2,9452.11,759.36,6.3,0,4,11
2025-11-07,10,Dock Street Grocery,Harbor Town,71,2429.4,2064.6,261.3,6665.87,512.04,6.3,0,4,11
2025-11-08,1,FreshMart Downtown,Metro City,56,3760.9,3267.3,385.6,9876.63,623.71,13.8,0,5,11
2025-11-08,2,FreshMart Uptown,Metro City,75,3700.7,3230.9,366.7,10559.93,661.39,13.8,0,5,11
2025-11-08,3,GreenGrocer Central,Metro City,66,3018.5,2563.7,350.2,8353.85,602.69,13.8,0,5,11
2025-11-08,4,SuperSave East,Metro City,78,5436.0,4750.1,434.0,14664.71,796.58,13.8,0,5,11
2025-11-08,5,FreshMart Valley,Green Valley,68,4015.9,3483.4,442.5,10473.65,704.8,9.1,0,5,11
2025-11-08,6,Nature's Best,Green Valley,47,2308.4,1986.4,233.7,6598.17,455.19,9.1,0,5,11
2025-11-08,7,Valley Organics,Green Valley,43,1421.5,1219.6,111.9,4033.66,230.06,9.1,0,5,11
2025-11-08,8,Harbor Fresh,Harbor Town,39,2401.1,2106.0,230.7,5841.82,387.43,6.5,0,5,11
2025-11-08,9,Seaside Market,Harbor Town,51,2724.0,2412.1,214.3,7514.2,398.71,6.5,0,5,11
2025-11-08,10,Dock Street Grocery,Harbor Town,70,2602.9,2277.8,245.2,7648.15,463.6,6.5,0,5,11
2025-11-09,1,FreshMart Downtown,Metro City,66,5174.6,4466.5,533.3,13631.73,916.96,1.8,0,6,11
2025-11-09,2,FreshMart Uptown,Metro City,74,3889.5,3347.1,433.7,10741.85,886.47,1.8,0,6,11
2025-11-09,3,GreenGrocer Central,Metro City,46,2009.9,1761.8,168.6,5623.35,259.78,1.8,0,6,11
2025-11-09,4,SuperSave East,Metro City,69,5382.2,4654.3,603.9,14450.66,1055.15,1.8,0,6,11
2025-11-09,5,FreshMart Valley,Green Valley,37,1655.5,1415.7,190.7,5644.42,392.83,11.0,0,6,11
2025-11-09,6,Nature's Best,Green Valley,34,1399.2,1209.5,157.3,4271.22,289.87,11.0,0,6,11
2025-11-09,7,Valley Organics,Green Valley,73,2487.0,2236.2,182.2,7104.93,349.71,11.0,0,6,11
2025-11-09,8,Harbor Fresh,Harbor Town,72,4205.6,3721.8,374.8,11828.85,711.78,5.3,0,6,11
2025-11-09,9,Seaside Market,Harbor Town,33,1696.3,1439.1,167.6,4869.33,366.98,5.3,0,6,11
2025-11-09,10,Dock Street Grocery,Harbor Town,43,1917.7,1653.1,195.5,5732.14,345.04,5.3,0,6,11
2025-11-10,1,FreshMart Downtown,Metro City,52,2405.2,2060.2,244.9,6302.91,402.19,1.5,1,0,11
2025-11-10,2,FreshMart Uptown,Metro City,54,1817.0,1563.3,161.4,5436.69,355.88,1.5,1,0,11
2025-11-10,3,GreenGrocer Central,Metro City,77,2297.8,1982.2,247.5,6762.0,548.55,1.5,1,0,11
2025-11-10,4,SuperSave East,Metro City,45,2630.9,2272.8,311.4,7483.19,570.42,1.5,1,0,11
2025-11-10,5,FreshMart Valley,Green Valley,49,2024.4,1791.6,171.8,5700.73,305.52,5.5,0,0,11
2025-11-10,6,Nature's Best,Green Valley,32,883.6,750.9,95.9,2466.45,198.01,5.5,0,0,11
2025-11-10,7,Valley Organics,Green Valley,39,1029.3,870.5,123.5,2563.95,185.82,5.5,0,0,11
2025-11-10,8,Harbor Fresh,Harbor Town,71,2799.2,2461.7,252.4,7604.56,429.49,7.6,0,0,11
2025-11-10,9,Seaside Market,Harbor Town,54,1857.9,1628.0,153.2,4593.22,280.63,7.6,0,0,11
2025-11-10,10,Dock Street Grocery,Harbor Town,78,2265.3,2016.8,197.3,6051.92,322.12,7.6,0,0,11
2025-11-11,1,FreshMart Downtown,Metro City,74,5111.6,4418.3,540.7,11846.65,773.02,4.5,1,1,11
2025-11-11,2,FreshMart Uptown,Metro City,52,2103.9,1827.7,192.0,6031.35,382.46,4.5,1,1,11
2025-11-11,3,GreenGrocer Central,Metro City,51,2088.6,1822.8,199.3,5392.33,339.72,4.5,1,1,11
2025-11-11,4,SuperSave East,Metro City,53,4260.8,3714.3,420.9,11754.6,706.44,4.5,1,1,11
2025-11-11,5,FreshMart Valley,Green Valley,37,1651.6,1423.8,185.0,4234.41,325.74,12.9,0,1,11
2025-11-11,6,Nature's Best,Green Valley,40,1322.1,1149.8,129.0,4082.41,292.36,12.9,0,1,11
2025-11-11,7,Valley Organics,Green Valley,72,1819.5,1608.4,172.0,5280.07,307.7,12.9,0,1,11
2025-11-11,8,Harbor Fresh,Harbor Town,66,3367.0,2931.0,337.7,8913.05,565.8,8.7,0,1,11
2025-11-11,9,Seaside Market,Harbor Town,70,2835.0,2384.7,369.2,6830.68,565.04,8.7,0,1,11
2025-11-11,10,Dock Street Grocery,Harbor Town,74,2760.4,2348.3,313.0,6811.4,446.27,8.7,0,1,11
2025-11-12,1,FreshMart Downtown,Metro City,48,2183.9,1924.6,230.8,6311.12,386.22,-2.5,0,2,11
2025-11-12,2,FreshMart Uptown,Metro City,67,2533.3,2164.1,282.6,7328.75,577.45,-2.5,0,2,11
2025-11-12,3,GreenGrocer Central,Metro City,67,2177.7,1841.6,234.9,5853.71,402.14,-2.5,0,2,11
2025-11-12,4,SuperSave East,Metro City,76,4435.8,3904.6,386.2,13033.73,676.05,-2.5,0,2,11
2025-11-12,5,FreshMart Valley,Green Valley,35,1377.7,1168.2,131.5,4170.56,279.25,6.1,0,2,11
2025-11-12,6,Nature's Best,Green Valley,40,1341.7,1188.3,124.7,4574.02,306.9,6.1,0,2,11
2025-11-12,7,Valley Organics,Green Valley,50,1467.4,1298.9,110.6,4316.5,214.12,6.1,0,2,11
2025-11-12,8,Harbor Fresh,Harbor Town,62,3200.5,2759.5,354.9,8221.79,568.73,3.9,0,2,11
2025-11-12,9,Seaside Market,Harbor Town,72,3204.5,2791.1,319.1,8295.08,530.42,3.9,0,2,11
2025-11-12,10,Dock Street Grocery,Harbor Town,67,2292.1,2005.7,206.6,5872.6,329.01,3.9,0,2,11
2025-11-13,1,FreshMart Downtown,Metro City,34,1675.4,1486.4,122.4,5087.19,240.82,-1.1,0,3,11
2025-11-13,2,FreshMart Uptown,Metro City,40,1594.4,1374.7,168.8,4206.1,300.22,-1.1,0,3,11
2025-11-13,3,GreenGrocer Central,Metro City,42,1376.2,1193.0,121.4,3960.94,232.89,-1.1,0,3,11
2025-11-13,4,SuperSave East,Metro City,43,2355.2,2042.3,202.8,6419.01,372.4,-1.1,0,3,11
2025-11-13,5,FreshMart Valley,Green Valley,41,1806.2,1553.9,187.9,4276.9,283.19,12.3,0,3,11
2025-11-13,6,Nature's Best,Green Valley,77,2874.6,2458.9,314.1,7716.83,483.81,12.3,0,3,11
2025-11-13,7,Valley Organics,Green Valley,66,1700.3,1490.4,148.5,5097.39,264.91,12.3,0,3,11
2025-11-13,8,Harbor Fresh,Harbor Town,40,2051.1,1768.4,233.5,5886.85,338.42,9.0,0,3,11
2025-11-13,9,Seaside Market,Harbor Town,77,3053.5,2602.3,324.0,7526.05,464.64,9.0,0,3,11
2025-11-13,10,Dock Street Grocery,Harbor Town,49,1731.7,1497.3,184.6,4361.07,281.74,9.0,0,3,11
2025-11-14,1,FreshMart Downtown,Metro City,77,4688.5,4172.4,346.0,11975.08,606.16,3.7,0,4,11
2025-11-14,2,FreshMart Uptown,Metro City,52,2268.7,1987.6,213.6,6208.54,399.73,3.7,0,4,11
2025-11-14,3,GreenGrocer Central,Metro City,55,2362.4,2036.1,239.3,5912.7,372.32,3.7,0,4,11
2025-11-14,4,SuperSave East,Metro City,69,4579.7,3931.6,513.7,13174.99,891.25,3.7,0,4,11
2025-11-14,5,FreshMart Valley,Green Valley,50,2392.4,2102.4,216.7,6259.39,332.79,13.4,0,4,11
2025-11-14,6,Nature's Best,Green Valley,32,1196.8,1052.0,102.6,2954.91,171.62,13.4,0,4,11
2025-11-14,7,Valley Organics,Green Valley,70,2061.2,1770.4,217.1,5665.37,363.55,13.4,0,4,11
2025-11-14,8,Harbor Fresh,Harbor Town,38,2095.8,1805.1,246.0,6106.76,462.3,13.0,0,4,11
2025-11-14,9,Seaside Market,Harbor Town,38,1614.5,1405.7,160.4,4551.62,282.08,13.0,0,4,11
2025-11-14,10,Dock Street Grocery,Harbor Town,46,1526.8,1332.7,154.6,4933.63,285.4,13.0,0,4,11
2025-11-15,1,FreshMart Downtown,Metro City,75,4775.0,4072.9,460.3,14301.75,884.58,-5.9,0,5,11
2025-11-15,2,FreshMart Uptown,Metro City,63,3133.4,2735.3,325.7,8226.2,490.06,-5.9,0,5,11
2025-11-15,3,GreenGrocer Central,Metro City,62,3073.4,2644.8,319.1,7385.11,568.28,-5.9,0,5,11
2025-11-15,4,SuperSave East,Metro City,62,5422.9,4787.0,505.4,14276.05,874.56,-5.9,0,5,11
2025-11-15,5,FreshMart Valley,Green Valley,50,2629.4,2288.7,283.1,6970.03,511.9,8.9,0,5,11
2025-11-15,6,Nature's Best,Green Valley,31,1359.5,1189.4,137.8,4140.91,288.94,8.9,0,5,11
2025-11-15,7,Valley Organics,Green Valley,78,2651.2,2342.0,250.0,7831.81,449.5,8.9,0,5,11
2025-11-15,8,Harbor Fresh,Harbor Town,38,1935.6,1683.0,173.7,6373.8,385.11,9.5,0,5,11
2025-11-15,9,Seaside Market,Harbor Town,57,3092.7,2761.2,217.9,8741.45,373.61,9.5,0,5,11
2025-11-15,10,Dock Street Grocery,Harbor Town,41,1717.2,1530.4,151.7,5640.76,291.48,9.5,0,5,11
2025-11-16,1,FreshMart Downtown,Metro City,39,2088.8,1795.8,162.8,6641.21,325.32,-0.1,0,6,11
2025-11-16,2,FreshMart Uptown,Metro City,32,1528.2,1342.6,131.4,4670.59,296.62,-0.1,0,6,11
2025-11-16,3,GreenGrocer Central,Metro City,43,1873.3,1613.5,171.9,5576.5,367.93,-0.1,0,6,11
2025-11-16,4,SuperSave East,Metro City,34,2871.6,2516.0,253.6,8151.09,469.62,-0.1,0,6,11
2025-11-16,5,FreshMart Valley,Green Valley,73,4235.8,3627.4,450.5,11332.25,820.94,4.9,0,6,11
2025-11-16,6,Nature's Best,Green Valley,48,2427.6,2134.7,192.3,6300.12,326.65,4.9,0,6,11
2025-11-16,7,Valley Organics,Green Valley,47,1793.5,1562.8,168.5,5118.51,373.54,4.9,0,6,11
2025-11-16,8,Harbor Fresh,Harbor Town,80,4829.2,4192.8,498.1,14244.88,963.25,7.2,0,6,11
2025-11-16,9,Seaside Market,Harbor Town,43,2374.3,2061.1,227.0,5306.82,331.43,7.2,0,6,11
2025-11-16,10,Dock Street Grocery,Harbor Town,68,2747.7,2377.0,307.6,7680.91,528.2,7.2,0,6,11
2025-11-17,1,FreshMart Downtown,Metro City,39,1630.6,1402.5,197.2,5032.86,322.21,-2.5,0,0,11
2025-11-17,2,FreshMart Uptown,Metro City,40,1445.8,1239.6,168.7,3773.1,287.59,-2.5,0,0,11
2025-11-17,3,GreenGrocer Central,Metro City,45,1524.1,1309.7,148.7,4357.9,248.49,-2.5,0,0,11
2025-11-17,4,SuperSave East,Metro City,55,2776.4,2394.8,287.7,7414.46,563.71,-2.5,0,0,11
2025-11-17,5,FreshMart Valley,Green Valley,49,1887.6,1663.5,174.6,4557.62,296.22,9.5,0,0,11
2025-11-17,6,Nature's Best,Green Valley,79,2411.5,2041.6,281.7,6827.24,507.7,9.5,0,0,11
2025-11-17,7,Valley Organics,Green Valley,64,1652.7,1402.1,185.6,3981.38,283.95,9.5,0,0,11
2025-11-17,8,Harbor Fresh,Harbor Town,61,2360.2,2026.2,236.1,6136.96,395.93,8.5,0,0,11
2025-11-17,9,Seaside Market,Harbor Town,79,2446.2,2102.2,249.3,7260.83,463.66,8.5,0,0,11
2025-11-17,10,Dock Street Grocery,Harbor Town,51,1501.0,1285.0,176.4,4250.08,324.03,8.5,0,0,11
2025-11-18,1,FreshMart Downtown,Metro City,48,2227.2,1933.6,185.8,5382.06,330.64,2.7,0,1,11
2025-11-18,2,FreshMart Uptown,Metro City,37,1460.5,1233.4,140.3,3988.7,266.53,2.7,0,1,11
2025-11-18,3,GreenGrocer Central,Metro City,66,2378.1,2034.4,275.3,6316.62,444.08,2.7,0,1,11
2025-11-18,4,SuperSave East,Metro City,48,2820.0,2443.2,240.5,7382.86,423.9,2.7,0,1,11
2025-11-18,5,FreshMart Valley,Green Valley,37,1446.8,1258.3,100.4,3673.51,167.02,5.4,0,1,11
2025-11-18,6,Nature's Best,Green Valley,47,1647.1,1429.6,171.5,4341.45,291.1,5.4,0,1,11
2025-11-18,7,Valley Organics,Green Valley,70,1946.6,1673.9,207.5,5462.76,379.45,5.4,0,1,11
2025-11-18,8,Harbor Fresh,Harbor Town,40,1651.8,1407.4,161.2,4577.7,332.35,11.3,0,1,11
2025-11-18,9,Seaside Market,Harbor Town,57,2301.3,2017.0,213.4,5982.5,347.08,11.3,0,1,11
2025-11-18,10,Dock Street Grocery,Harbor Town,61,2031.1,1747.8,208.0,6015.54,430.41,11.3,0,1,11
2025-11-19,1,FreshMart Downtown,Metro City,47,2457.4,2175.3,180.2,6709.82,290.51,-0.1,0,2,11
2025-11-19,2,FreshMart Uptown,Metro City,52,2119.5,1864.0,203.1,6148.43,335.94,-0.1,0,2,11
2025-11-19,3,GreenGrocer Central,Metro City,47,1892.6,1616.5,218.4,5265.2,462.11,-0.1,0,2,11
2025-11-19,4,SuperSave East,Metro City,72,4318.6,3768.6,434.0,12001.84,698.23,-0.1,0,2,11
2025-11-19,5,FreshMart Valley,Green Valley,80,3126.6,2684.2,308.1,8443.37,555.33,13.2,0,2,11
2025-11-19,6,Nature's Best,Green Valley,45,1406.3,1198.5,147.2,4285.76,289.13,13.2,0,2,11
2025-11-19,7,Valley Organics,Green Valley,68,1846.8,1618.8,157.0,5285.91,338.42,13.2,0,2,11
2025-11-19,8,Harbor Fresh,Harbor Town,39,2253.1,1938.0,254.5,5432.69,375.58,7.2,0,2,11
2025-11-19,9,Seaside Market,Harbor Town,45,1663.4,1446.2,174.6,5020.72,314.41,7.2,0,2,11
2025-11-19,10,Dock Street Grocery,Harbor Town,52,1787.8,1578.9,177.7,4633.05,260.19,7.2,0,2,11
2025-11-20,1,FreshMart Downtown,Metro City,76,3950.3,3488.4,308.7,10375.12,565.01,1.9,0,3,11
2025-11-20,2,FreshMart Uptown,Metro City,57,2275.7,1962.7,233.9,6378.52,454.13,1.9,0,3,11
2025-11-20,3,GreenGrocer Central,Metro City,38,1268.4,1123.3,109.5,3749.29,211.99,1.9,0,3,11
2025-11-20,4,SuperSave East,Metro City,76,4900.4,4250.4,497.8,13320.36,920.02,1.9,0,3,11
2025-11-20,5,FreshMart Valley,Green Valley,48,2170.3,1846.4,256.7,6602.59,572.72,4.2,0,3,11
2025-11-20,6,Nature's Best,Green Valley,31,1200.2,1043.5,122.5,3301.98,223.04,4.2,0,3,11
2025-11-20,7,Valley Organics,Green Valley,60,1859.0,1628.0,158.6,5306.97,290.48,4.2,0,3,11
2025-11-20,8,Harbor Fresh,Harbor Town,55,2507.0,2204.1,218.8,7710.21,417.67,2.3,0,3,11
2025-11-20,9,Seaside Market,Harbor Town,72,3236.7,2801.7,316.7,9051.3,567.8,2.3,0,3,11
2025-11-20,10,Dock Street Grocery,Harbor Town,45,1718.3,1453.3,188.1,4261.78,304.4,2.3,0,3,11
2025-11-21,1,FreshMart Downtown,Metro City,68,4017.9,3533.7,364.3,11262.83,738.31,-4.1,0,4,11
2025-11-21,2,FreshMart Uptown,Metro City,43,1743.7,1556.5,118.0,5177.66,235.53,-4.1,0,4,11
2025-11-21,3,GreenGrocer Central,Metro City,52,1945.2,1667.4,199.9,5026.11,342.43,-4.1,0,4,11
2025-11-21,4,SuperSave East,Metro City,62,4276.0,3700.7,446.0,11422.58,864.68,-4.1,0,4,11
2025-11-21,5,FreshMart Valley,Green Valley,71,3596.8,3084.6,362.4,9527.22,607.85,4.2,0,4,11
2025-11-21,6,Nature's Best,Green Valley,50,2084.7,1781.9,242.3,5888.48,417.15,4.2,0,4,11
2025-11-21,7,Valley Organics,Green Valley,37,1148.6,994.8,122.4,3172.42,223.57,4.2,0,4,11
2025-11-21,8,Harbor Fresh,Harbor Town,62,2365.4,2091.9,219.7,6865.32,367.9,5.1,0,4,11
2025-11-21,9,Seaside Market,Harbor Town,53,1605.6,1398.9,161.7,4664.23,322.16,5.1,0,4,11
2025-11-21,10,Dock Street Grocery,Harbor Town,47,1254.7,1111.4,110.7,3591.63,198.81,5.1,0,4,11
2025-11-22,1,FreshMart Downtown,Metro City,38,2688.9,2353.3,226.7,7057.89,341.67,-0.8,0,5,11
2025-11-22,2,FreshMart Uptown,Metro City,53,2852.5,2453.6,288.5,8138.36,556.94,-0.8,0,5,11
2025-11-22,3,GreenGrocer Central,Metro City,62,2934.6,2550.4,294.0,7418.59,484.95,-0.8,0,5,11
2025-11-22,4,SuperSave East,Metro City,34,2934.2,2510.7,303.6,6191.67,399.61,-0.8,0,5,11
2025-11-22,5,FreshMart Valley,Green Valley,68,3775.8,3253.9,393.1,9303.81,631.45,6.4,0,5,11
2025-11-22,6,Nature's Best,Green Valley,37,1553.7,1339.2,187.8,4652.34,406.03,6.4,0,5,11
2025-11-22,7,Valley Organics,Green Valley,55,1907.5,1662.3,167.0,5306.33,272.09,6.4,0,5,11
2025-11-22,8,Harbor Fresh,Harbor Town,70,4617.5,4066.6,452.0,13556.29,932.17,2.8,0,5,11
2025-11-22,9,Seaside Market,Harbor Town,67,3431.0,3008.1,289.3,9974.18,588.28,2.8,0,5,11
2025-11-22,10,Dock Street Grocery,Harbor Town,30,1359.4,1253.1,87.3,4140.64,164.22,2.8,0,5,11
2025-11-23,1,FreshMart Downtown,Metro City,44,2806.8,2497.4,229.1,8119.33,438.54,-2.1,0,6,11
2025-11-23,2,FreshMart Uptown,Metro City,34,1685.6,1465.4,119.1,4087.34,222.1,-2.1,0,6,11
2025-11-23,3,GreenGrocer Central,Metro City,70,2957.5,2564.6,309.5,8852.32,619.48,-2.1,0,6,11
2025-11-23,4,SuperSave East,Metro City,61,4769.1,4103.6,564.7,13522.4,1069.23,-2.1,0,6,11
2025-11-23,5,FreshMart Valley,Green Valley,55,3557.7,3200.5,285.8,9153.17,525.27,11.9,0,6,11
2025-11-23,6,Nature's Best,Green Valley,38,1971.9,1731.8,173.2,4660.59,255.34,11.9,0,6,11
2025-11-23,7,Valley Organics,Green Valley,30,1205.6,1062.9,113.0,3525.46,256.84,11.9,0,6,11
2025-11-23,8,Harbor Fresh,Harbor Town,80,5897.7,5064.1,664.9,14399.29,1068.69,1.6,0,6,11
2025-11-23,9,Seaside Market,Harbor Town,51,2941.8,2543.8,278.2,7728.43,400.92,1.6,0,6,11
2025-11-23,10,Dock Street Grocery,Harbor Town,66,2829.4,2495.5,246.2,8242.89,481.08,1.6,0,6,11
2025-11-24,1,FreshMart Downtown,Metro City,48,2099.1,1830.8,235.7,6079.61,414.69,0.4,0,0,11
2025-11-24,2,FreshMart Uptown,Metro City,35,1162.9,1028.6,110.4,3367.46,184.26,0.4,0,0,11
2025-11-24,3,GreenGrocer Central,Metro City,51,1710.9,1460.8,190.0,4107.75,334.63,0.4,0,0,11
2025-11-24,4,SuperSave East,Metro City,37,1923.0,1698.1,171.1,5454.0,285.85,0.4,0,0,11
2025-11-24,5,FreshMart Valley,Green Valley,44,1390.8,1207.8,146.9,4376.08,313.94,7.0,0,0,11
2025-11-24,6,Nature's Best,Green Valley,37,1335.2,1142.8,146.8,3256.62,239.37,7.0,0,0,11
2025-11-24,7,Valley Organics,Green Valley,68,1796.6,1546.3,188.9,4526.82,355.47,7.0,0,0,11
2025-11-24,8,Harbor Fresh,Harbor Town,45,1756.6,1527.5,117.3,4389.03,204.48,6.6,0,0,11
2025-11-24,9,Seaside Market,Harbor Town,50,1885.9,1720.3,123.5,5415.88,253.43,6.6,0,0,11
2025-11-24,10,Dock Street Grocery,Harbor Town,62,1654.4,1440.3,153.6,4613.23,301.85,6.6,0,0,11
2025-11-25,1,FreshMart Downtown,Metro City,53,2594.8,2264.7,252.8,7038.84,479.75,0.2,0,1,11
2025-11-25,2,FreshMart Uptown,Metro City,50,1817.2,1611.3,157.3,5339.66,319.39,0.2,0,1,11
2025-11-25,3,GreenGrocer Central,Metro City,75,2672.1,2310.5,250.1,7041.69,471.42,0.2,0,1,11
2025-11-25,4,SuperSave East,Metro City,55,3569.4,3122.2,322.2,9096.18,519.37,0.2,0,1,11
2025-11-25,5,FreshMart Valley,Green Valley,42,1907.0,1686.8,185.5,4869.6,311.5,8.3,0,1,11
2025-11-25,6,Nature's Best,Green Valley,62,2076.9,1806.1,184.3,5412.1,344.24,8.3,0,1,11
2025-11-25,7,Valley Organics,Green Valley,48,1340.3,1146.6,153.4,3651.38,284.9,8.3,0,1,11
2025-11-25,8,Harbor Fresh,Harbor Town,54,2313.4,2029.0,193.7,6577.63,366.92,9.0,0,1,11
2025-11-25,9,Seaside Market,Harbor Town,52,2201.2,1918.7,224.6,5521.14,418.19,9.0,0,1,11
2025-11-25,10,Dock Street Grocery,Harbor Town,45,1468.3,1253.2,167.1,4409.49,333.77,9.0,0,1,11
2025-11-26,1,FreshMart Downtown,Metro City,57,2758.7,2358.3,268.1,7893.84,505.22,-0.8,0,2,11
2025-11-26,2,FreshMart Uptown,Metro City,54,2253.9,1953.6,233.5,5625.88,349.71,-0.8,0,2,11
2025-11-26,3,GreenGrocer Central,Metro City,74,2502.1,2152.8,256.0,6850.47,440.07,-0.8,0,2,11
2025-11-26,4,SuperSave East,Metro City,76,4586.6,4042.7,406.8,12485.45,811.36,-0.8,0,2,11
2025-11-26,5,FreshMart Valley,Green Valley,64,2736.3,2380.8,289.6,7808.63,564.33,7.2,0,2,11
2025-11-26,6,Nature's Best,Green Valley,49,1955.6,1698.9,185.4,4572.3,297.88,7.2,0,2,11
2025-11-26,7,Valley Organics,Green Valley,74,2017.9,1795.3,154.5,5231.34,256.96,7.2,0,2,11
2025-11-26,8,Harbor Fresh,Harbor Town,61,3146.1,2750.9,270.7,7578.66,433.64,5.5,0,2,11
2025-11-26,9,Seaside Market,Harbor Town,71,2865.0,2475.9,318.7,8047.13,573.16,5.5,0,2,11
2025-11-26,10,Dock Street Grocery,Harbor Town,78,2645.8,2315.0,256.2,7298.41,419.27,5.5,0,2,11
2025-11-27,1,FreshMart Downtown,Metro City,41,3065.8,2691.0,302.7,8160.75,556.47,0.6,1,3,11
2025-11-27,2,FreshMart Uptown,Metro City,57,3337.4,2901.0,343.1,10458.09,696.84,0.6,1,3,11
2025-11-27,3,GreenGrocer Central,Metro City,41,2541.5,2247.6,260.6,6427.74,415.07,0.6,1,3,11
2025-11-27,4,SuperSave East,Metro City,75,7912.4,6958.0,757.1,21088.03,1353.79,0.6,1,3,11
2025-11-27,5,FreshMart Valley,Green Valley,52,3099.4,2714.9,306.9,9194.01,638.38,15.3,1,3,11
